Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,RST Flag Cnt,Label
05/07/2017 09:02:24,192.168.10.13,172.16.0.1,21,6,42873.0,16,36,13312.0,4320.0,411165.26362428,1212.601730289392,1,0,0,0,Benign
05/07/2017 09:14:29,192.168.10.4,172.16.0.1,8080,6,44142.0,29,25,24099.0,4450.0,646607.1752129009,1223.0476535604275,1,0,1,0,Benign
05/07/2017 09:04:50,192.168.10.13,172.16.0.2,443,17,29574.0,19,26,9025.0,3718.0,430739.5889670092,1521.0924824229314,0,1,1,0,Infiltration
05/07/2017 09:16:55,192.168.10.14,10.0.0.1,22,6,32650.0,29,33,10585.0,6171.0,513043.47826086957,1898.3466013472137,0,1,0,0,Benign
05/07/2017 09:04:50,192.168.10.10,172.16.0.1,3507,6,55.0,1,1,0.0,0.0,0.0,30769.230769230766,1,0,1,1,PortScan
05/07/2017 09:04:50,192.168.10.13,172.16.0.2,80,17,9133.0,9,19,5022.0,13680.0,2045499.2890736081,3062.4521491851688,1,0,0,0,Benign
05/07/2017 09:04:50,192.168.10.14,172.16.0.1,80,17,33954.0,23,35,17388.0,27160.0,1311624.0725474032,1707.6904958191026,0,1,1,0,Benign
05/07/2017 09:07:16,192.168.10.5,172.16.0.2,3389,17,13501.0,19,18,14839.0,5922.0,1536599.807564207,2738.50936274147,1,0,1,0,Benign
05/07/2017 09:14:33,192.168.10.12,172.16.0.2,3389,17,51043.0,33,25,7722.0,3850.0,226666.4055001665,1136.074275752649,0,0,1,0,Benign
05/07/2017 09:12:08,192.168.10.15,172.16.0.2,22,17,57995.0,14,5,10318.0,2735.0,225032.32479958623,327.5579691405913,0,1,0,0,Benign
05/07/2017 09:12:09,192.168.10.14,172.16.0.1,80,6,45353.0,37,24,3034.0,20304.0,514472.1469038644,1344.708242400194,1,1,0,0,Benign
05/07/2017 09:12:09,192.168.10.12,10.0.0.1,22,6,46532.0,5,3,2540.0,645.0,68432.81337286752,171.8877572944867,1,1,1,0,Benign
05/07/2017 09:02:26,192.168.10.10,172.16.0.1,22,17,9520.0,3,22,267.0,8140.0,882161.5949632738,2623.2948583420775,1,1,0,0,Benign
05/07/2017 09:12:10,192.168.10.9,172.16.0.2,22,17,54758.0,31,7,20057.0,5943.0,474729.7692082968,693.835816535203,1,1,0,0,Benign
05/07/2017 09:02:26,192.168.10.6,10.0.0.1,443,17,11191.0,1,32,275.0,18880.0,1710115.1682885457,2946.165520935631,1,1,1,0,Benign
05/07/2017 09:12:11,192.168.10.2,172.16.0.2,3389,17,56800.0,27,35,3942.0,14210.0,319521.2110543918,1091.357155430382,1,0,1,0,Infiltration
05/07/2017 09:19:31,192.168.10.3,10.0.0.1,21,6,36417.0,27,23,12366.0,12926.0,694320.1471436023,1372.608230158948,1,1,1,0,Benign
05/07/2017 09:17:05,192.168.10.12,172.16.0.2,21,6,2411.0,22,11,4268.0,7766.0,4970673.275505989,13630.731102850063,1,0,1,0,Benign
05/07/2017 09:14:39,192.168.10.11,172.16.0.1,3389,6,27472.0,35,32,1715.0,15904.0,641110.545084055,2437.9593916017757,0,0,0,0,Benign
05/07/2017 09:04:53,192.168.10.1,10.0.0.1,21,6,47132.0,28,22,22736.0,11770.0,731958.7628865979,1060.625344703237,1,0,0,0,Benign
05/07/2017 09:14:40,192.168.10.15,172.16.0.1,3389,17,43771.0,37,18,22015.0,1944.0,547246.5224640826,1256.2527123638108,1,0,1,0,Benign
05/07/2017 09:04:53,192.168.10.14,172.16.0.1,21,17,14112.0,16,30,4880.0,14340.0,1360997.025917009,3257.328990228013,0,1,0,0,Benign
05/07/2017 09:17:09,192.168.10.4,172.16.0.2,3389,17,44085.0,5,35,810.0,17185.0,408096.1560267604,907.1323279283365,0,0,1,0,Infiltration
05/07/2017 09:04:54,192.168.10.5,10.0.0.1,80,6,23607.0,3,8,621.0,5424.0,255959.69005377483,465.7661853749418,1,1,1,0,Benign
05/07/2017 09:14:43,192.168.10.8,172.16.0.2,3389,17,19032.0,5,39,500.0,3120.0,190106.08129398173,2310.681651087071,1,0,0,0,Benign
05/07/2017 09:04:54,192.168.10.15,10.0.0.1,3389,6,23684.0,33,34,22374.0,7684.0,1268591.2045243522,2827.720097915084,0,1,1,1,Infiltration
05/07/2017 09:14:44,192.168.10.7,10.0.0.1,22,17,34828.0,32,19,10208.0,7790.0,516619.78299557953,1463.9187094551926,0,1,1,0,Benign
05/07/2017 09:12:17,192.168.10.6,172.16.0.1,7378,6,29.0,1,1,0.0,0.0,0.0,51282.05128205128,1,0,1,0,PortScan
05/07/2017 09:09:50,192.168.10.13,172.16.0.1,3389,6,24667.0,10,14,3450.0,10514.0,565871.0540179114,972.5655468655023,1,1,1,0,Benign
05/07/2017 09:04:55,192.168.10.3,172.16.0.1,3389,17,33536.0,13,22,11648.0,8888.0,612174.3277887079,1043.3434686698859,1,0,0,0,Benign
05/07/2017 09:19:42,192.168.10.7,172.16.0.2,22767,17,26.0,1,1,0.0,0.0,0.0,55555.555555555555,1,1,1,0,PortScan
05/07/2017 09:19:43,192.168.10.6,172.16.0.1,80,17,17530.0,21,24,13902.0,8400.0,1271493.7286202966,2565.564424173318,1,0,0,0,Benign
05/07/2017 09:17:16,192.168.10.13,172.16.0.1,80,17,4583.0,10,10,509.0,10605.0,2419769.2140213368,4354.452427607229,0,0,0,0,Web Attack - Brute Force
05/07/2017 09:19:44,192.168.10.11,172.16.0.1,80,17,4289.0,10,10,17986.0,16408.0,8000465.224470807,4652.244708071645,0,1,0,0,Web Attack - Brute Force
05/07/2017 09:02:28,192.168.10.9,172.16.0.2,80,6,2540.0,10,10,15780.0,19084.0,13672156.862745097,7843.137254901961,0,1,0,1,Web Attack - Brute Force
05/07/2017 09:17:18,192.168.10.13,172.16.0.1,22,6,36993.0,31,17,17298.0,2448.0,533632.4081831203,1297.1921195578736,0,1,1,0,Benign
05/07/2017 09:04:56,192.168.10.13,10.0.0.1,21,17,59540.0,13,37,3172.0,12617.0,265138.53904282115,839.6305625524768,1,0,0,0,Benign
05/07/2017 09:17:19,192.168.10.11,10.0.0.1,8080,17,15107.0,23,36,9545.0,26244.0,2367467.0900310907,3902.8907852087054,0,1,1,0,Infiltration
05/07/2017 09:07:25,192.168.10.12,172.16.0.1,80,6,43855.0,33,12,16599.0,1044.0,402211.33021771343,1025.8748432691211,1,0,0,0,Benign
05/07/2017 09:19:49,192.168.10.14,10.0.0.1,21,17,15675.0,32,5,2688.0,4085.0,431813.83487408346,2358.941664010201,0,0,1,0,Benign
05/07/2017 09:04:57,192.168.10.6,10.0.0.1,22,6,10000.0,29,21,13833.0,16569.0,3037162.8371628374,4995.004995004995,0,1,1,0,Benign
05/07/2017 09:17:22,192.168.10.5,172.16.0.2,8080,6,15427.0,7,12,4172.0,6876.0,715683.0990477424,1230.809095031418,0,0,0,0,Benign
05/07/2017 09:09:56,192.168.10.11,172.16.0.1,80,17,4415.0,30,18,19050.0,11862.0,6985762.711864408,10847.457627118645,0,1,0,0,Benign
05/07/2017 09:22:21,192.168.10.13,172.16.0.2,21,6,46987.0,25,10,21425.0,1660.0,491201.5660574079,744.7283869183138,1,0,1,0,Benign
05/07/2017 09:04:58,192.168.10.4,172.16.0.1,3389,6,16744.0,39,39,9126.0,2652.0,702996.2993911903,4655.604631729737,0,0,1,0,Benign
05/07/2017 09:19:54,192.168.10.9,172.16.0.2,63663,17,9.0,1,1,0.0,0.0,0.0,105263.15789473684,1,1,1,1,PortScan
05/07/2017 09:07:28,192.168.10.6,172.16.0.2,62641,6,37.0,1,1,0.0,0.0,0.0,42553.19148936171,1,0,1,0,PortScan
05/07/2017 09:22:25,192.168.10.4,172.16.0.1,21,6,26508.0,3,7,1359.0,3752.0,192737.0088241949,377.10234557658947,1,1,0,0,Benign
05/07/2017 09:09:58,192.168.10.8,10.0.0.1,8080,17,38787.0,23,9,18699.0,7848.0,684253.9371600896,824.8060417042553,1,1,1,0,Benign
05/07/2017 09:22:27,192.168.10.11,172.16.0.2,21,17,36589.0,25,38,17525.0,32148.0,1357222.874941938,1721.3585070630343,1,1,0,0,Benign
05/07/2017 09:19:58,192.168.10.14,10.0.0.1,19973,17,23.0,1,1,0.0,0.0,0.0,60606.0606060606,0,0,0,1,PortScan
05/07/2017 09:09:59,192.168.10.1,10.0.0.1,80,6,4353.0,1,21,800.0,861.0,380701.3522805409,5042.4020169608075,0,1,0,0,Benign
05/07/2017 09:07:30,192.168.10.7,10.0.0.1,443,6,21567.0,19,37,8227.0,29896.0,1766835.0558465032,2595.3561662881775,1,1,0,0,Benign
05/07/2017 09:02:30,192.168.10.14,172.16.0.1,80,6,3521.0,10,10,6915.0,20286.0,7703483.432455395,5664.117813650524,0,0,0,0,Web Attack - Brute Force
05/07/2017 09:12:31,192.168.10.13,10.0.0.1,8080,6,27783.0,4,6,3384.0,4254.0,274817.40006476454,359.80282805022847,1,1,0,0,Benign
05/07/2017 09:20:02,192.168.10.10,172.16.0.1,443,6,29046.0,1,1,797.0,52.0,29219.438325991192,68.83259911894274,0,1,1,0,Benign
05/07/2017 09:20:03,192.168.10.9,10.0.0.1,3389,6,48731.0,21,30,4599.0,23250.0,571367.0216039885,1046.347017910999,1,0,1,0,Benign
05/07/2017 09:05:01,192.168.10.7,172.16.0.2,21,17,23303.0,22,7,7942.0,4088.0,516021.1041050058,1243.941148715309,1,1,1,0,Benign
05/07/2017 09:17:34,192.168.10.6,172.16.0.2,443,17,34590.0,24,1,14760.0,607.0,444132.94797687855,722.5433526011559,0,0,0,0,Benign
05/07/2017 09:20:05,192.168.10.10,10.0.0.1,22,6,42278.0,23,18,10166.0,16056.0,620081.3469542186,969.5421869088156,1,0,1,0,Benign
05/07/2017 09:17:35,192.168.10.11,172.16.0.1,80,6,4008.0,10,10,840.0,17536.0,4573419.611747138,4977.600796416127,1,1,1,0,Web Attack - Brute Force
05/07/2017 09:20:07,192.168.10.15,172.16.0.1,21,6,31002.0,37,34,4588.0,6290.0,350767.4448600542,2289.436347220431,1,0,0,0,Benign
05/07/2017 09:10:04,192.168.10.15,10.0.0.1,22,17,20198.0,22,24,7326.0,1896.0,456353.91923990496,2276.326207442597,1,1,1,0,Benign
05/07/2017 09:10:04,192.168.10.12,10.0.0.1,21,6,384.0,30,12,4500.0,4728.0,23421319.79695431,106598.9847715736,0,0,1,0,Benign
05/07/2017 09:17:38,192.168.10.1,172.16.0.1,55296,17,33.0,1,1,0.0,0.0,0.0,46511.62790697674,1,1,0,0,PortScan
05/07/2017 09:12:36,192.168.10.14,172.16.0.1,80,6,54174.0,30,10,7710.0,2850.0,194891.48087996457,738.2253063635021,0,0,1,0,Infiltration
05/07/2017 09:22:42,192.168.10.13,172.16.0.2,80,6,1098.0,10,10,9399.0,3887.0,11990974.729241876,18050.54151624549,0,0,1,0,Web Attack - Brute Force
05/07/2017 09:20:12,192.168.10.14,10.0.0.1,3389,17,29483.0,25,24,16625.0,11784.0,963245.5158851254,1661.4111823144476,0,0,0,0,Benign
05/07/2017 09:05:03,192.168.10.5,172.16.0.1,443,17,13486.0,13,11,5148.0,7172.0,912863.0705394192,1778.3046828689983,1,0,0,0,Benign
05/07/2017 09:07:35,192.168.10.1,172.16.0.1,3389,17,7089.0,13,29,6149.0,20184.0,3709395.6895337375,5916.326243132836,0,0,1,0,Benign
05/07/2017 09:10:07,192.168.10.10,10.0.0.1,443,17,19840.0,35,34,26635.0,3400.0,1513098.2367758187,3476.0705289672546,0,1,1,0,Benign
05/07/2017 09:10:07,192.168.10.6,10.0.0.1,22,6,41693.0,2,15,692.0,6900.0,182049.2530513392,407.6445339663813,0,0,0,0,Benign
05/07/2017 09:02:32,192.168.10.15,172.16.0.2,8080,6,18638.0,39,29,6708.0,25462.0,1725117.9751179754,3646.503646503647,0,1,0,0,Benign
05/07/2017 09:12:40,192.168.10.10,172.16.0.1,8080,17,26715.0,14,23,1246.0,20493.0,813433.1150608045,1384.4714686623013,1,0,1,0,Benign
05/07/2017 09:10:08,192.168.10.12,10.0.0.1,21,6,14945.0,2,16,690.0,9568.0,685924.4399866266,1203.6108324974925,1,1,0,0,Benign
05/07/2017 09:07:36,192.168.10.14,172.16.0.1,443,6,323.0,20,16,3020.0,6640.0,29009009.009009007,108108.1081081081,1,1,1,1,Infiltration
05/07/2017 09:05:04,192.168.10.3,172.16.0.1,8080,17,26703.0,32,22,20800.0,8096.0,1081720.5106128103,2021.4876651817467,0,1,0,0,Benign
05/07/2017 09:10:10,192.168.10.1,10.0.0.1,22,17,45531.0,23,38,11615.0,18886.0,669748.1390395467,1339.452361608221,1,0,0,0,Benign
05/07/2017 09:17:48,192.168.10.11,10.0.0.1,11866,6,35.0,1,1,0.0,0.0,0.0,44444.444444444445,0,1,0,0,PortScan
05/07/2017 09:17:48,192.168.10.11,172.16.0.2,80,6,4175.0,10,10,5840.0,3175.0,2154121.8637992833,4778.972520908005,1,0,0,0,Web Attack - Brute Force
05/07/2017 09:22:55,192.168.10.9,172.16.0.2,443,6,10453.0,2,14,1466.0,5362.0,652585.3005830068,1529.1981267322947,0,0,1,0,Benign
05/07/2017 09:22:56,192.168.10.15,172.16.0.2,80,6,4991.0,10,10,2538.0,3300.0,1167366.5266946612,3999.200159968007,0,1,1,0,Web Attack - Brute Force
05/07/2017 09:20:24,192.168.10.10,172.16.0.1,8080,17,3359.0,28,31,14840.0,24428.0,11655684.179281686,17512.61501929356,0,1,1,0,Benign
05/07/2017 09:15:18,192.168.10.3,10.0.0.1,80,6,52016.0,22,24,7612.0,6456.0,270403.2599085073,884.1732979664014,0,0,1,0,Benign
05/07/2017 09:10:12,192.168.10.14,172.16.0.1,80,6,1883.0,10,10,3600.0,23040.0,14072900.158478606,10565.240359218173,1,0,1,1,Web Attack - Brute Force
05/07/2017 09:07:39,192.168.10.6,172.16.0.2,3389,17,51952.0,38,13,4674.0,7371.0,231804.01062314768,981.486470882568,0,0,0,0,Benign
05/07/2017 09:20:27,192.168.10.15,10.0.0.1,21,17,51022.0,34,2,1802.0,732.0,49655.11835710926,705.4397240946856,0,0,1,0,Benign
05/07/2017 09:07:40,192.168.10.9,172.16.0.1,80,17,486.0,2,6,1260.0,3702.0,10004032.258064516,16129.032258064515,1,0,0,0,Benign
05/07/2017 09:12:48,192.168.10.6,172.16.0.2,80,17,55365.0,21,4,5166.0,1692.0,123846.50112866817,451.46726862302484,0,0,0,0,Benign
05/07/2017 09:07:41,192.168.10.5,172.16.0.1,21,6,6896.0,39,35,6942.0,22260.0,4228496.959165943,10715.32001158413,1,0,1,0,Benign
05/07/2017 09:05:07,192.168.10.10,172.16.0.1,8080,17,52584.0,5,29,625.0,25549.0,497661.3301897555,646.4615735635243,0,0,1,0,Benign
05/07/2017 09:12:49,192.168.10.11,172.16.0.2,443,6,3125.0,6,3,3714.0,510.0,1347368.4210526315,2870.8133971291863,1,1,0,0,Benign
05/07/2017 09:05:08,192.168.10.8,172.16.0.2,80,6,39377.0,10,8,450.0,3952.0,111762.76436387638,457.0035798613755,0,0,1,0,Benign
05/07/2017 09:07:42,192.168.10.10,10.0.0.1,443,17,53598.0,13,29,5603.0,12876.0,344706.01402775705,783.465154454559,0,1,0,0,Benign
05/07/2017 09:02:34,192.168.10.5,10.0.0.1,21,6,21353.0,13,31,793.0,27776.0,1337312.1752562842,2059.6358189392877,1,0,0,0,Benign
05/07/2017 09:07:42,192.168.10.6,172.16.0.2,21,17,25332.0,34,22,11152.0,11176.0,881067.0033935759,2209.770341725199,0,1,0,0,Benign
05/07/2017 09:07:43,192.168.10.9,172.16.0.2,21,6,28760.0,35,15,29960.0,10575.0,1408932.9162321864,1737.921445950643,0,1,1,0,Benign
05/07/2017 09:10:18,192.168.10.12,172.16.0.1,43574,6,77.0,1,1,0.0,0.0,0.0,22988.505747126437,0,1,0,1,PortScan
05/07/2017 09:23:11,192.168.10.7,172.16.0.1,443,6,45735.0,2,6,798.0,2814.0,78959.44912012242,174.88250081976173,0,1,0,0,Benign
05/07/2017 09:20:37,192.168.10.12,172.16.0.2,22,6,41268.0,7,12,791.0,10224.0,266849.169048888,460.29361887688356,1,0,1,0,Benign
05/07/2017 09:07:44,192.168.10.1,172.16.0.1,3389,17,31074.0,4,7,824.0,868.0,54433.148886887146,353.8798095483207,1,0,1,0,Benign
05/07/2017 09:18:04,192.168.10.2,172.16.0.1,80,17,1575.0,31,6,3968.0,2808.0,4275078.864353312,23343.84858044164,1,1,1,0,Infiltration
05/07/2017 09:02:35,192.168.10.11,10.0.0.1,22,17,28851.0,22,13,11198.0,5668.0,584387.2353695298,1212.709192335678,0,0,0,0,Benign
05/07/2017 09:23:15,192.168.10.12,172.16.0.1,8080,6,38101.0,5,28,3615.0,9408.0,341712.3665083571,865.8917372936946,0,0,0,0,Benign
05/07/2017 09:07:45,192.168.10.12,172.16.0.1,22,6,58772.0,3,1,1020.0,570.0,27049.096662243544,68.04804191759382,1,0,1,0,Benign
05/07/2017 09:02:35,192.168.10.4,10.0.0.1,3389,6,26129.0,20,24,2740.0,5064.0,298557.71070048586,1683.3084662764452,0,1,0,0,Benign
05/07/2017 09:15:32,192.168.10.4,10.0.0.1,80,17,55853.0,22,20,11858.0,5580.0,312156.5257862986,751.8393211964985,0,1,0,0,Benign
05/07/2017 09:15:33,192.168.10.2,172.16.0.2,3389,6,7659.0,7,8,3759.0,3704.0,973138.6099882645,1955.9264571652106,0,1,1,0,Benign
05/07/2017 09:07:46,192.168.10.1,172.16.0.2,80,6,52504.0,29,1,16646.0,740.0,331073.6184636478,571.276231100278,0,0,1,0,Benign
05/07/2017 09:20:45,192.168.10.4,172.16.0.2,80,17,22036.0,35,39,10850.0,32292.0,1956908.2826816656,3356.6179805860475,0,1,1,0,Benign
05/07/2017 09:12:59,192.168.10.12,172.16.0.1,21,6,46229.0,25,9,17400.0,6876.0,525011.3540517745,735.3100196803564,0,0,0,0,Benign
05/07/2017 09:07:47,192.168.10.2,10.0.0.1,80,6,4089.0,10,10,11746.0,4407.0,3940717.2481092955,4879.238838741157,0,0,1,0,Web Attack - Brute Force
05/07/2017 09:10:24,192.168.10.6,172.16.0.2,21,6,45927.0,4,26,2100.0,5460.0,164573.2198445697,653.0683327165465,0,1,1,0,Benign
05/07/2017 09:10:24,192.168.10.9,172.16.0.1,80,17,44017.0,8,22,928.0,10032.0,248938.15158879777,681.4000499693369,0,1,1,0,Benign
05/07/2017 09:07:48,192.168.10.3,172.16.0.2,8080,17,16189.0,18,32,8802.0,7520.0,1007593.0613000804,3086.6102845854684,0,1,1,0,Benign
05/07/2017 09:07:48,192.168.10.14,10.0.0.1,8080,17,24177.0,23,29,20309.0,2813.0,955968.0820275354,2149.9152437259686,1,0,0,0,Benign
05/07/2017 09:20:51,192.168.10.1,172.16.0.1,22,17,16524.0,27,35,5778.0,25865.0,1913813.9591145518,3749.848796419499,1,0,0,0,Benign
05/07/2017 09:15:39,192.168.10.5,10.0.0.1,22,17,46030.0,39,24,7488.0,7776.0,331537.79322328407,1368.3753258036488,1,1,1,0,Benign
05/07/2017 09:02:36,192.168.10.9,172.16.0.1,21,6,245.0,3,11,2418.0,715.0,12286274.509803921,54901.96078431372,1,0,0,0,Benign
05/07/2017 09:05:13,192.168.10.1,172.16.0.2,41035,6,42.0,1,1,0.0,0.0,0.0,38461.53846153846,0,1,1,1,PortScan
05/07/2017 09:05:13,192.168.10.9,10.0.0.1,22,6,23920.0,33,14,27258.0,5110.0,1352611.7843710824,1964.0618470539073,1,1,1,0,Benign
05/07/2017 09:13:04,192.168.10.14,172.16.0.2,8080,6,38116.0,7,11,4004.0,6039.0,263416.0415464512,472.1187640979909,0,0,1,0,Benign
05/07/2017 09:05:14,192.168.10.8,10.0.0.1,80,6,1647.0,10,10,16840.0,2512.0,11678937.839468919,12070.006035003016,0,1,0,1,Web Attack - Brute Force
05/07/2017 09:18:19,192.168.10.5,172.16.0.1,22,6,2523.0,35,21,26810.0,2856.0,11711804.184761152,22108.172127911566,0,0,0,0,Benign
05/07/2017 09:20:57,192.168.10.2,172.16.0.1,22,17,16928.0,34,33,19550.0,12210.0,1875073.7985594524,3955.6027866336053,1,0,0,0,Benign
05/07/2017 09:18:21,192.168.10.3,172.16.0.1,80,17,11787.0,17,14,1445.0,11438.0,1092057.3027040772,2627.7867254386706,0,1,1,0,Benign
05/07/2017 09:20:59,192.168.10.1,10.0.0.1,8080,6,16566.0,13,6,9217.0,2664.0,716759.1698841698,1146.2355212355212,1,0,0,1,Infiltration
05/07/2017 09:21:00,192.168.10.11,10.0.0.1,8080,6,35348.0,12,37,5004.0,19906.0,704508.1735392273,1385.82499010125,1,1,0,0,Benign
05/07/2017 09:21:00,192.168.10.2,10.0.0.1,3389,17,45788.0,1,23,147.0,9476.0,210118.34577929165,524.0403511070352,1,1,0,0,Benign
05/07/2017 09:05:15,192.168.10.7,10.0.0.1,8080,6,55809.0,15,11,12990.0,1364.0,257152.5824540031,465.7912180440352,0,0,1,0,Benign
05/07/2017 09:15:46,192.168.10.12,172.16.0.2,80,6,3573.0,10,10,1000.0,15232.0,4530281.886687133,5581.914596706671,0,1,0,1,Web Attack - Brute Force
05/07/2017 09:13:09,192.168.10.7,10.0.0.1,80,17,3528.0,10,10,21622.0,6240.0,7875070.661390617,5652.911249293386,1,1,0,0,Web Attack - Brute Force
05/07/2017 09:10:32,192.168.10.9,172.16.0.1,21,17,2198.0,15,32,7575.0,18944.0,12010416.666666668,21286.231884057972,1,1,1,0,Benign
05/07/2017 09:07:54,192.168.10.3,10.0.0.1,3389,6,49857.0,1,33,413.0,24354.0,496661.11857541057,681.8136242404796,0,0,1,0,Benign
05/07/2017 09:13:11,192.168.10.9,172.16.0.1,8080,17,8377.0,37,14,13394.0,4060.0,2081077.858590676,6080.839394300703,0,1,1,0,Benign
05/07/2017 09:21:06,192.168.10.2,10.0.0.1,45853,6,20.0,1,1,0.0,0.0,0.0,66666.66666666666,1,0,0,0,PortScan
05/07/2017 09:10:33,192.168.10.2,172.16.0.1,8080,17,41019.0,24,27,15888.0,10800.0,650466.7430354139,1243.0232274732505,0,0,0,0,Benign
05/07/2017 09:10:34,192.168.10.15,172.16.0.2,22,6,47447.0,15,29,8790.0,21837.0,645363.1708704721,927.1551088353666,1,0,0,0,Benign
05/07/2017 09:15:51,192.168.10.5,10.0.0.1,8080,17,21906.0,30,17,19740.0,4250.0,1094634.057309728,2144.551925533857,0,1,1,0,Benign
05/07/2017 09:02:38,192.168.10.10,172.16.0.1,22,17,50784.0,1,14,767.0,3654.0,87037.83911485608,295.3104697405205,1,0,1,0,Benign
05/07/2017 09:21:10,192.168.10.7,172.16.0.2,443,6,43252.0,28,31,11200.0,12307.0,543363.6909990292,1363.7834589246913,0,0,1,0,Benign
05/07/2017 09:18:32,192.168.10.4,10.0.0.1,8080,17,54094.0,20,13,14600.0,2912.0,323672.9262161762,609.9364187490758,0,0,1,0,Benign
05/07/2017 09:05:18,192.168.10.9,172.16.0.1,57576,17,40.0,1,1,0.0,0.0,0.0,40000.0,0,1,1,1,PortScan
05/07/2017 09:23:51,192.168.10.11,10.0.0.1,22,6,6801.0,22,15,4224.0,1965.0,908677.1399207165,5432.388782851271,0,0,0,0,Benign
05/07/2017 09:10:36,192.168.10.2,10.0.0.1,443,17,44165.0,24,4,6600.0,1280.0,178381.4374646293,633.8426711941142,1,0,1,0,Benign
05/07/2017 09:18:35,192.168.10.14,10.0.0.1,3389,17,46672.0,10,27,6850.0,10908.0,380403.581680305,792.5967182211559,0,0,0,0,Benign
05/07/2017 09:13:17,192.168.10.6,172.16.0.2,8080,17,39267.0,22,16,7106.0,12608.0,501922.2445706138,967.4873335539882,1,1,1,0,Benign
05/07/2017 09:18:36,192.168.10.5,172.16.0.1,3389,6,4668.0,22,28,14894.0,23380.0,8181701.5818725955,10688.328345446773,0,0,0,0,Benign
05/07/2017 09:23:56,192.168.10.13,10.0.0.1,443,17,7149.0,39,34,11544.0,30532.0,5877357.172789496,10196.954881966756,1,0,0,0,Benign
05/07/2017 09:13:18,192.168.10.7,172.16.0.1,21,6,950.0,32,5,18304.0,1495.0,20623958.333333332,38541.666666666664,1,0,1,0,Benign
05/07/2017 09:13:19,192.168.10.12,172.16.0.1,21,17,25108.0,2,14,864.0,6216.0,281869.57560315315,636.9933911935664,1,1,0,0,Benign
05/07/2017 09:18:39,192.168.10.12,172.16.0.2,22,17,27302.0,24,30,7872.0,20370.0,1034050.9666080844,1977.1528998242532,1,0,0,0,Benign
05/07/2017 09:13:20,192.168.10.8,10.0.0.1,22,6,8605.0,20,20,12560.0,11060.0,2741729.5414973884,4643.064422518863,1,0,0,0,Benign
05/07/2017 09:24:00,192.168.10.12,10.0.0.1,80,6,36561.0,23,14,16215.0,7616.0,651636.5426157337,1011.7306062180414,0,1,0,0,Benign
05/07/2017 09:21:21,192.168.10.2,10.0.0.1,443,17,50558.0,19,27,2185.0,15336.0,346483.94241417496,909.6661920582186,0,1,1,0,Benign
05/07/2017 09:10:41,192.168.10.2,10.0.0.1,8080,6,7959.0,18,24,6678.0,9240.0,1997490.2748149077,5270.422888693688,0,1,1,0,Benign
05/07/2017 09:08:01,192.168.10.12,172.16.0.1,22,17,13215.0,13,5,5655.0,3135.0,664650.2835538753,1361.0586011342157,0,1,0,0,Benign
05/07/2017 09:21:24,192.168.10.13,172.16.0.1,32480,17,33.0,1,1,0.0,0.0,0.0,46511.62790697674,0,1,1,1,PortScan
05/07/2017 09:21:24,192.168.10.9,172.16.0.2,8080,17,8828.0,8,12,4152.0,6048.0,1154107.2640868975,2262.9554197782304,1,1,0,0,Benign
05/07/2017 09:02:40,192.168.10.9,172.16.0.2,21,6,57418.0,26,17,8138.0,6171.0,249164.17078776902,748.7636692902418,0,1,0,0,Benign
05/07/2017 09:02:40,192.168.10.8,172.16.0.2,80,17,54522.0,8,36,6904.0,2556.0,173476.12411061395,806.8656935377393,1,1,0,0,Benign
05/07/2017 09:13:24,192.168.10.12,172.16.0.2,22,17,58791.0,37,21,30710.0,18858.0,842978.8609037261,986.3777826907705,0,1,0,0,Benign
05/07/2017 09:10:44,192.168.10.13,172.16.0.2,80,17,26385.0,24,17,2064.0,9112.0,423413.5252888805,1553.3244932752416,0,0,0,0,Benign
05/07/2017 09:24:09,192.168.10.14,172.16.0.2,21,17,56652.0,24,14,15408.0,11648.0,477498.14690621576,670.6434647559211,0,1,1,0,Infiltration
05/07/2017 09:13:26,192.168.10.7,172.16.0.1,3389,6,32748.0,21,14,16527.0,7910.0,745985.7134135172,1068.4412967824653,1,1,0,0,Benign
05/07/2017 09:13:26,192.168.10.14,172.16.0.1,80,6,26594.0,14,32,10850.0,28000.0,1460306.7207938656,1729.0632987520673,1,0,0,0,Benign
05/07/2017 09:18:49,192.168.10.1,10.0.0.1,3389,6,27156.0,23,11,7705.0,9768.0,643193.698004859,1251.5644555694619,0,1,0,1,Infiltration
05/07/2017 09:02:41,192.168.10.2,172.16.0.1,22,6,27482.0,24,15,10200.0,11100.0,774770.8424268878,1418.5945002182455,0,1,0,0,Infiltration
05/07/2017 09:21:32,192.168.10.14,172.16.0.1,80,17,57144.0,10,16,1910.0,14112.0,280330.335584561,454.91129229800185,0,1,0,0,Benign
05/07/2017 09:18:51,192.168.10.9,172.16.0.1,22,6,13575.0,9,10,3897.0,1830.0,421567.9057784321,1398.6013986013986,1,1,1,0,Benign
05/07/2017 09:16:10,192.168.10.10,10.0.0.1,443,17,5556.0,22,12,17314.0,6168.0,4218828.602227812,6108.5159899389155,0,1,0,0,Benign
